,task_ID,instruction,step_idx,observation_url,action,IP,E,TC,TR,C
22,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,4,https://pic.imgdb.cn/item/6711d089d29ded1a8c1c2dfa.png,click [3812]link 'Issues',0.0,1.0,1.0,0.0,0.0
23,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,5,https://pic.imgdb.cn/item/6711d089d29ded1a8c1c2eb8.png,type [5552] [keycloak/keycloak flaky-test] [1],0.0,1.0,1.0,0.0,0.0
24,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,6,https://pic.imgdb.cn/item/6711d089d29ded1a8c1c2dfa.png,click [5831]button 'Clear',0.0,1.0,1.0,0.0,0.0
25,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,7,https://pic.imgdb.cn/item/6711d089d29ded1a8c1c2f93.png,type [5830] [keycloak flaky-test] [1],0.0,1.0,1.0,0.0,0.0
26,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,8,https://pic.imgdb.cn/item/6711d08ad29ded1a8c1c30b7.png,click [6407]link 'Issues',0.0,1.0,1.0,0.0,0.0
27,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,9,https://pic.imgdb.cn/item/6711d08bd29ded1a8c1c31fa.png,type [7989] [keycloak/keycloak flaky-test] [1],0.0,1.0,1.0,0.0,0.0
28,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,10,https://pic.imgdb.cn/item/6711d089d29ded1a8c1c2dfa.png,click [8436]button 'Clear',0.0,1.0,1.0,0.0,0.0
29,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,11,https://pic.imgdb.cn/item/6711d089d29ded1a8c1c2f93.png,click [8467]link 'Issues',0.0,1.0,1.0,0.0,0.0
30,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,12,https://pic.imgdb.cn/item/6711d08bd29ded1a8c1c31fa.png,type [10050] [keycloak/keycloak flaky-test] [1],0.0,1.0,1.0,0.0,0.0
31,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,13,https://pic.imgdb.cn/item/6711d089d29ded1a8c1c2dfa.png,click [10528]link 'Issues',0.0,1.0,1.0,0.0,0.0
32,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,14,https://pic.imgdb.cn/item/6711d08bd29ded1a8c1c31fa.png,type [12268] [keycloak/keycloak flaky-test] [1],0.0,1.0,1.0,0.0,0.0
33,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,15,https://pic.imgdb.cn/item/6711d089d29ded1a8c1c2dfa.png,click [12583]button 'Clear',0.0,1.0,1.0,0.0,0.0
34,104_1,Display the list of issues in the keycloak/keycloak repository that have labels related to flaky-test,16,https://pic.imgdb.cn/item/6711d089d29ded1a8c1c2f93.png,click [12614]link 'Issues',0.0,1.0,1.0,0.0,0.0
35,305_1,How many commits did Philip make in 2023/1?,1,https://pic.imgdb.cn/item/6711d08dd29ded1a8c1c35ef.png,type [2329] [Philip commits 2023/1] [1],3.0,5.0,3.0,0.0,1.0
36,305_1,How many commits did Philip make in 2023/1?,2,https://pic.imgdb.cn/item/6711d08dd29ded1a8c1c364c.png,click [2933]link 'Commits 0',2.0,5.0,3.0,1.0,1.0
37,391_1,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",1,https://pic.imgdb.cn/item/6711d08dd29ded1a8c1c36af.png,click [436]link 'The A11Y Project / a11yproject.com',0.0,1.0,1.0,0.0,0.0
38,391_1,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",2,https://pic.imgdb.cn/item/6711d08dd29ded1a8c1c36f9.png,click [1798]link 'Merge requests',0.0,1.0,1.0,0.0,0.0
39,391_1,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",3,https://pic.imgdb.cn/item/6711d08dd29ded1a8c1c374d.png,click [4854]link 'Fix card focus edge cases',0.0,1.0,1.0,0.0,0.0
40,391_1,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",4,https://pic.imgdb.cn/item/6711d08ed29ded1a8c1c37f6.png,scroll [down],0.0,1.0,1.0,0.0,0.0
41,391_1,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",5,https://pic.imgdb.cn/item/6711d08ed29ded1a8c1c3876.png,type [7584] [close because non reproducible] [1],0.0,1.0,1.0,0.0,0.0
42,391_1,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",6,https://pic.imgdb.cn/item/6711d08ed29ded1a8c1c390c.png,click [9192]button 'Add comment now',0.0,1.0,1.0,0.0,0.0
43,391_1,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",7,https://pic.imgdb.cn/item/6711d08ed29ded1a8c1c399c.png,stop [Posted],0.0,1.0,1.0,0.0,0.0
44,45_1,Check out the most recent open issues,1,https://pic.imgdb.cn/item/6711d08dd29ded1a8c1c35ef.png,click [439]link 'Issues',0.0,1.0,1.0,0.0,0.0
45,45_1,Check out the most recent open issues,2,https://pic.imgdb.cn/item/6711d08fd29ded1a8c1c3b5f.png,stop [Checked the most recent open issues],0.0,1.0,1.0,0.0,0.0
46,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",1,https://pic.imgdb.cn/item/6711d08fd29ded1a8c1c3c09.png,click [132]link 'New project',0.0,1.0,1.0,0.0,0.0
47,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",2,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3c84.png,click [2072]link 'Create from template Create a project pre-populated with the necessary files to get you started quickly.',0.0,1.0,1.0,0.0,0.0
48,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",3,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3cf4.png,click [3772]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
49,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",4,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3d80.png,type [4239] [web_agent_index] [0],0.0,1.0,1.0,0.0,0.0
50,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",5,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3de7.png,click [4304]button 'Change template',0.0,1.0,1.0,0.0,0.0
51,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",6,https://pic.imgdb.cn/item/6711d091d29ded1a8c1c3e2f.png,click [4976]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
52,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",7,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3de7.png,click [5503]button 'Create project',0.0,1.0,1.0,0.0,0.0
53,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",8,https://pic.imgdb.cn/item/6711d091d29ded1a8c1c3f7c.png,click [7079]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
54,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",9,https://pic.imgdb.cn/item/6711d091d29ded1a8c1c4004.png,"click [7622]radio ' Private Project access must be granted explicitly to each user. If this project is part of a group, access is granted to members of the group.' checked: false",0.0,1.0,1.0,0.0,0.0
55,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",10,https://pic.imgdb.cn/item/6711d092d29ded1a8c1c408b.png,click [7671]button 'Create project',0.0,1.0,1.0,0.0,0.0
56,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",11,https://pic.imgdb.cn/item/6711d092d29ded1a8c1c4123.png,click [9241]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
57,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",12,https://pic.imgdb.cn/item/6711d092d29ded1a8c1c41b3.png,click [9805]button 'Change template',0.0,1.0,1.0,0.0,0.0
58,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",13,https://pic.imgdb.cn/item/6711d092d29ded1a8c1c42b6.png,click [10369]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
59,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",14,https://pic.imgdb.cn/item/6711d092d29ded1a8c1c41b3.png,click [11019]button 'Create project',0.0,1.0,1.0,0.0,0.0
60,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",15,https://pic.imgdb.cn/item/6711d093d29ded1a8c1c43d6.png,click [12601]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
61,755_1,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",16,https://pic.imgdb.cn/item/6711d092d29ded1a8c1c41b3.png,click [13101]button 'Change template',0.0,1.0,1.0,0.0,0.0
62,178_1,Open my latest created issue that has better in its title to check if it is closed,1,https://pic.imgdb.cn/item/6711d093d29ded1a8c1c44df.png,click [277]link 'Issues',0.0,1.0,1.0,0.0,0.0
63,178_1,Open my latest created issue that has better in its title to check if it is closed,2,https://pic.imgdb.cn/item/6711d08bd29ded1a8c1c31fa.png,click [2061]link 'Better sharing solution',0.0,1.0,1.0,0.0,0.0
64,178_1,Open my latest created issue that has better in its title to check if it is closed,3,https://pic.imgdb.cn/item/6711d094d29ded1a8c1c4607.png,stop [Open],0.0,1.0,1.0,0.0,0.0
65,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",1,https://pic.imgdb.cn/item/6711d094d29ded1a8c1c46b3.png,click [443]link 'Merge requests',0.0,1.0,1.0,0.0,0.0
66,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",2,https://pic.imgdb.cn/item/6711d094d29ded1a8c1c4746.png,click [2698]link 'New merge request',0.0,1.0,1.0,0.0,0.0
67,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",3,https://pic.imgdb.cn/item/6711d095d29ded1a8c1c47ce.png,click [5059]button 'Select source branch',0.0,1.0,1.0,0.0,0.0
68,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",4,https://pic.imgdb.cn/item/6711d095d29ded1a8c1c4823.png,click [5957]link 'feature/markdown-figure-block',0.0,1.0,1.0,0.0,0.0
69,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",5,https://pic.imgdb.cn/item/6711d095d29ded1a8c1c48a4.png,click [4889]button 'Compare branches and continue',0.0,1.0,1.0,0.0,0.0
70,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",6,https://pic.imgdb.cn/item/6711d095d29ded1a8c1c4902.png,click [7183]button 'Unassigned',0.0,1.0,1.0,0.0,0.0
71,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",7,https://pic.imgdb.cn/item/6711d096d29ded1a8c1c496b.png,type [7699] [Roshan Jossy] [1],0.0,1.0,1.0,0.0,0.0
72,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",8,https://pic.imgdb.cn/item/6711d096d29ded1a8c1c49cc.png,click [6580]link 'Assign to me',0.0,1.0,1.0,0.0,0.0
73,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",9,https://pic.imgdb.cn/item/6711d096d29ded1a8c1c4a3f.png,type [7183] [My Name] [1],0.0,1.0,1.0,0.0,0.0
74,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",10,https://pic.imgdb.cn/item/6711d096d29ded1a8c1c4aa9.png,click [7847]searchbox 'Search users' focused: True,0.0,1.0,1.0,0.0,0.0
75,805_1,"Submit a merge request for the branch that implements the support of template strings to be merged into master branch, assign myself and Roshan as the reviewer",11,https://pic.imgdb.cn/item/6711d096d29ded1a8c1c4aa9.png,click [6425]button 'Create merge request',0.0,1.0,1.0,0.0,0.0
76,391_2,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",1,https://pic.imgdb.cn/item/6711d097d29ded1a8c1c4bbf.png,click [436]link 'The A11Y Project / a11yproject.com',0.0,1.0,1.0,0.0,0.0
77,391_2,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",2,https://pic.imgdb.cn/item/6711d097d29ded1a8c1c4c5a.png,click [1798]link 'Merge requests',0.0,1.0,1.0,0.0,0.0
78,391_2,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",3,https://pic.imgdb.cn/item/6711d097d29ded1a8c1c4ca7.png,click [4864]link 'Fix card focus edge cases',0.0,1.0,1.0,0.0,0.0
79,391_2,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",4,https://pic.imgdb.cn/item/6711d098d29ded1a8c1c4d37.png,type [8666] [close because non reproducible] [1],0.0,1.0,1.0,0.0,0.0
80,391_2,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",5,https://pic.imgdb.cn/item/6711d098d29ded1a8c1c4db5.png,click [9294]button 'Add comment now',0.0,1.0,1.0,0.0,0.0
81,391_2,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",6,https://pic.imgdb.cn/item/6711d098d29ded1a8c1c4e46.png,click [9463]button 'Resolve thread',0.0,1.0,1.0,0.0,0.0
82,391_2,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",7,https://pic.imgdb.cn/item/6711d099d29ded1a8c1c4eb9.png,click [8558]button 'Comment' disabled: True,0.0,1.0,1.0,0.0,0.0
83,391_2,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",8,https://pic.imgdb.cn/item/6711d099d29ded1a8c1c4ee9.png,click [8511]button 'Close merge request',0.0,1.0,1.0,0.0,0.0
84,391_2,"Post ""close because non reproducible"" for the merge request related to focus edge cases in a11yproject/a11yproject.com project",9,https://pic.imgdb.cn/item/6711d099d29ded1a8c1c4fca.png,stop [Completed],0.0,1.0,1.0,0.0,0.0
85,45_2,Check out the most recent open issues,1,https://pic.imgdb.cn/item/6711d08dd29ded1a8c1c35ef.png,click [439]link 'Issues',0.0,1.0,1.0,0.0,0.0
86,45_2,Check out the most recent open issues,2,https://pic.imgdb.cn/item/6711d09ad29ded1a8c1c5146.png,"stop [Issue #1529 created on Mar 14, 2023 by John Nyaruiru]",0.0,1.0,1.0,0.0,0.0
87,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,1,https://pic.imgdb.cn/item/6711d09ad29ded1a8c1c520a.png,click [291]link 'Byte Blaze',0.0,1.0,1.0,0.0,0.0
88,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,2,https://pic.imgdb.cn/item/6711d09bd29ded1a8c1c5289.png,click [1685]link 'Edit profile',0.0,1.0,1.0,0.0,0.0
89,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,3,https://pic.imgdb.cn/item/6711d09bd29ded1a8c1c52fe.png,scroll [down],0.0,1.0,1.0,0.0,0.0
90,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,4,https://pic.imgdb.cn/item/6711d09bd29ded1a8c1c538d.png,type [2169] [https://egg.tart.com] [0],0.0,1.0,1.0,0.0,0.0
91,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,5,https://pic.imgdb.cn/item/6711d09bd29ded1a8c1c53d6.png,type [2169] [https://egg.tart.com] [1],0.0,1.0,1.0,0.0,0.0
92,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,6,https://pic.imgdb.cn/item/6711d09bd29ded1a8c1c540e.png,type [2106] [https://egg.tart.com] [1],0.0,1.0,1.0,0.0,0.0
93,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,7,https://pic.imgdb.cn/item/6711d09cd29ded1a8c1c5482.png,scroll [down],0.0,1.0,1.0,0.0,0.0
94,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,8,https://pic.imgdb.cn/item/6711d09cd29ded1a8c1c54f7.png,type [2169] [https://egg.tart.com] [1],0.0,1.0,1.0,0.0,0.0
95,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,9,https://pic.imgdb.cn/item/6711d09cd29ded1a8c1c556c.png,scroll [down],0.0,1.0,1.0,0.0,0.0
96,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,10,https://pic.imgdb.cn/item/6711d09cd29ded1a8c1c55d3.png,type [2169] [https://egg.tart.com] [1],0.0,1.0,1.0,0.0,0.0
97,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,11,https://pic.imgdb.cn/item/6711d09cd29ded1a8c1c556c.png,scroll [down],0.0,1.0,1.0,0.0,0.0
98,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,12,https://pic.imgdb.cn/item/6711d09dd29ded1a8c1c5728.png,type [2169] [https://egg.tart.com] [1],0.0,1.0,1.0,0.0,0.0
99,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,13,https://pic.imgdb.cn/item/6711d09cd29ded1a8c1c556c.png,type [2106] [https://egg.tart.com] [1],0.0,1.0,1.0,0.0,0.0
100,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,14,https://pic.imgdb.cn/item/6711d09cd29ded1a8c1c5482.png,scroll [down],0.0,1.0,1.0,0.0,0.0
101,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,15,https://pic.imgdb.cn/item/6711d09ed29ded1a8c1c58f3.png,type [2169] [https://egg.tart.com] [1],0.0,1.0,1.0,0.0,0.0
102,448_1,set the homepage URL on my GitLab profile to https://egg.tart.com,16,https://pic.imgdb.cn/item/6711d09cd29ded1a8c1c556c.png,scroll [down],0.0,1.0,1.0,0.0,0.0
103,132_1,How many commits did kilian make to a11yproject on 3/5/2023?,1,https://pic.imgdb.cn/item/6711d093d29ded1a8c1c44df.png,click [436]link 'The A11Y Project / a11yproject.com',0.0,1.0,-3.0,1.0,1.0
104,132_1,How many commits did kilian make to a11yproject on 3/5/2023?,2,https://pic.imgdb.cn/item/6711d08dd29ded1a8c1c35ef.png,type [2977] [kilian commits on 3/5/2023] [1],1.0,5.0,-3.0,0.0,0.0
105,132_1,How many commits did kilian make to a11yproject on 3/5/2023?,3,https://pic.imgdb.cn/item/6711d09fd29ded1a8c1c5b6a.png,stop [0],0.0,1.0,-3.0,1.0,1.0
106,178_2,Open my latest created issue that has better in its title to check if it is closed,1,https://pic.imgdb.cn/item/6711d09fd29ded1a8c1c5c0a.png,click [277]link 'Issues',0.0,1.0,1.0,0.0,0.0
107,178_2,Open my latest created issue that has better in its title to check if it is closed,2,https://pic.imgdb.cn/item/6711d08bd29ded1a8c1c31fa.png,click [2061]link 'Better sharing solution',0.0,1.0,1.0,0.0,0.0
108,178_2,Open my latest created issue that has better in its title to check if it is closed,3,https://pic.imgdb.cn/item/6711d094d29ded1a8c1c4607.png,stop [Open],0.0,1.0,1.0,0.0,0.0
109,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",1,https://pic.imgdb.cn/item/6711d0a0d29ded1a8c1c5df1.png,click [132]link 'New project',0.0,1.0,1.0,0.0,0.0
110,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",2,https://pic.imgdb.cn/item/6711d0a0d29ded1a8c1c5e66.png,click [2059]link 'Create from template Create a project pre-populated with the necessary files to get you started quickly.',0.0,1.0,1.0,0.0,0.0
111,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",3,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3cf4.png,click [3795]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
112,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",4,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3d80.png,type [4255] [web_agent_index] [0],0.0,1.0,1.0,0.0,0.0
113,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",5,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3de7.png,"click [4260]radio ' Private Project access must be granted explicitly to each user. If this project is part of a group, access is granted to members of the group.' checked: false",0.0,1.0,1.0,0.0,0.0
114,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",6,https://pic.imgdb.cn/item/6711d0a1d29ded1a8c1c606d.png,click [4269]button 'Change template',0.0,1.0,1.0,0.0,0.0
115,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",7,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3cf4.png,click [4816]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
116,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",8,https://pic.imgdb.cn/item/6711d0a1d29ded1a8c1c6265.png,click [5539]button 'Change template',0.0,1.0,1.0,0.0,0.0
117,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",9,https://pic.imgdb.cn/item/6711d090d29ded1a8c1c3cf4.png,click [6101]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
118,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",10,https://pic.imgdb.cn/item/6711d0a2d29ded1a8c1c63a2.png,click [6720]button 'Create project',0.0,1.0,1.0,0.0,0.0
119,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",11,https://pic.imgdb.cn/item/6711d093d29ded1a8c1c43d6.png,click [8292]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
120,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",12,https://pic.imgdb.cn/item/6711d092d29ded1a8c1c41b3.png,click [8849]button 'Change template',0.0,1.0,1.0,0.0,0.0
121,755_2,"Create a private HTML repository called ""web_agent_index"" using the right template to speed up development.",13,https://pic.imgdb.cn/item/6711d091d29ded1a8c1c3f7c.png,click [9466]radio 'Use template' checked: false,0.0,1.0,1.0,0.0,0.0
