,task_ID,instruction,step_idx,observation_url,action,IP,E,TC,TR,C
32,352_1,List products from nutrition bars and drinks category by ascending price,12,https://pic.imgdb.cn/item/670e832dd29ded1a8c5fb068.png,hover [5159]menuitem '\ue608 Beverages' hasPopup: menu,0.0,1.0,1.0,0.0,0.0
33,352_1,List products from nutrition bars and drinks category by ascending price,13,https://pic.imgdb.cn/item/670e832dd29ded1a8c5fafec.png,hover [5151]menuitem '\ue608 Pantry Staples' hasPopup: menu,0.0,1.0,1.0,0.0,0.0
34,352_1,List products from nutrition bars and drinks category by ascending price,14,https://pic.imgdb.cn/item/670e832ed29ded1a8c5fb238.png,hover [5159]menuitem '\ue608 Beverages' hasPopup: menu,0.0,1.0,1.0,0.0,0.0
35,352_1,List products from nutrition bars and drinks category by ascending price,15,https://pic.imgdb.cn/item/670e832dd29ded1a8c5fafec.png,hover [3838]menuitem '\ue622 Grocery & Gourmet Food' hasPopup: menu,0.0,1.0,1.0,0.0,0.0
36,352_1,List products from nutrition bars and drinks category by ascending price,16,https://pic.imgdb.cn/item/670e832fd29ded1a8c5fb34d.png,hover [5153]menuitem '\ue608 Snacks & Sweets' hasPopup: menu,0.0,1.0,1.0,0.0,0.0
37,166_1,What are the main criticisms of this product? Please extract the relevant sentences.,1,https://pic.imgdb.cn/item/670e8142d29ded1a8c5df494.png,click [236]link '4\xa0 Reviews ',1.0,5.0,3.0,1.0,1.0
38,166_1,What are the main criticisms of this product? Please extract the relevant sentences.,2,https://pic.imgdb.cn/item/670e8142d29ded1a8c5df50c.png,scroll [down],3.0,5.0,3.0,1.0,1.0
39,166_1,What are the main criticisms of this product? Please extract the relevant sentences.,3,https://pic.imgdb.cn/item/670e8142d29ded1a8c5df50c.png,stop [N/A],3.0,5.0,3.0,1.0,1.0
40,796_1,"Change the delivery address for my most recent order to 155 5th Street, San Francisco, CA.",1,https://pic.imgdb.cn/item/670e8141d29ded1a8c5df320.png,click [188]link 'My Account',0.0,1.0,1.0,0.0,0.0
41,796_1,"Change the delivery address for my most recent order to 155 5th Street, San Francisco, CA.",2,https://pic.imgdb.cn/item/670e8401d29ded1a8c60d87d.png,stop [The most recent order was on 10/4/24 with a total of $206.97 and is currently pending.],0.0,1.0,1.0,0.0,0.0
42,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",1,https://pic.imgdb.cn/item/670e8330d29ded1a8c5fb3ed.png,click [188]link 'My Account',0.0,1.0,1.0,0.0,0.0
43,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",2,https://pic.imgdb.cn/item/670e8330d29ded1a8c5fb448.png,click [3789]link 'My Orders',0.0,1.0,1.0,0.0,0.0
44,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",3,https://pic.imgdb.cn/item/670e8330d29ded1a8c5fb4a4.png,click [6883]link '\ue608 Page Next',0.0,1.0,1.0,0.0,0.0
45,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",4,https://pic.imgdb.cn/item/670e8331d29ded1a8c5fb513.png,click [9261]link '\ue617 Page Previous',0.0,1.0,1.0,0.0,0.0
46,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",5,https://pic.imgdb.cn/item/670e8330d29ded1a8c5fb4a4.png,click [11653]link '\ue608 Page Next',0.0,1.0,1.0,0.0,0.0
47,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",6,https://pic.imgdb.cn/item/670e8331d29ded1a8c5fb513.png,click [14036]link '\ue608 Page Next',0.0,1.0,1.0,0.0,0.0
48,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",7,https://pic.imgdb.cn/item/670e8332d29ded1a8c5fb63f.png,"note [Checked orders from 10/22/22 to 7/25/22, relevant orders: 10/22/22 ($845.07), 10/21/22 ($345.84), 10/3/22 ($18.99), 9/29/22 ($2,890.53), 9/1/22 ($133.85), 8/10/22 ($38.99), 8/4/22 ($36.99)]",0.0,1.0,1.0,0.0,0.0
49,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",8,https://pic.imgdb.cn/item/670e8332d29ded1a8c5fb63f.png,click [16420]link '\ue617 Page Previous',0.0,1.0,1.0,0.0,0.0
50,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",9,https://pic.imgdb.cn/item/670e8331d29ded1a8c5fb513.png,click [18814]link '\ue608 Page Next',0.0,1.0,1.0,0.0,0.0
51,51_1,"Today is 6/12/2023. Tell me how many fulfilled orders I have over the past six month, and the total amount of money I spent.",10,https://pic.imgdb.cn/item/670e8332d29ded1a8c5fb63f.png,"stop [Fulfilled orders: 7, Total spent: $4270.27]",0.0,1.0,1.0,0.0,0.0
52,24_1,"List out reviewers, if exist, who mention about price being unfair",3,https://pic.imgdb.cn/item/670e8143d29ded1a8c5df67a.png,scroll [down],3.0,4.0,3.0,1.0,1.0
53,24_1,"List out reviewers, if exist, who mention about price being unfair",4,https://pic.imgdb.cn/item/670e8144d29ded1a8c5df714.png,note [Joe: Die Haflinger sind wie beschrieben und erwartet sehr gut],3.0,4.0,3.0,1.0,1.0
54,24_1,"List out reviewers, if exist, who mention about price being unfair",5,https://pic.imgdb.cn/item/670e8144d29ded1a8c5df714.png,note [Josef Bürger: Die Haflinger sind wie beschrieben und erwartet sehr gut],3.0,4.0,3.0,1.0,1.0
55,24_1,"List out reviewers, if exist, who mention about price being unfair",6,https://pic.imgdb.cn/item/670e8144d29ded1a8c5df714.png,"stop [{""name"": ""Joe"", ""review"": ""Die Haflinger sind wie beschrieben und erwartet sehr gut""}, {""name"": ""Josef Bürger"", ""review"": ""Die Haflinger sind wie beschrieben und erwartet sehr gut""}]",3.0,4.0,3.0,1.0,1.0
56,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,1,https://pic.imgdb.cn/item/670e8333d29ded1a8c5fb7de.png,click [188]link 'My Account',0.0,1.0,1.0,0.0,0.0
57,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,2,https://pic.imgdb.cn/item/670e8330d29ded1a8c5fb448.png,click [4206]link 'My Orders',0.0,1.0,1.0,0.0,0.0
58,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,3,https://pic.imgdb.cn/item/670e8330d29ded1a8c5fb4a4.png,click [6937]link 'Page 2',0.0,1.0,1.0,0.0,0.0
59,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,4,https://pic.imgdb.cn/item/670e8336d29ded1a8c5fbaac.png,click [9323]link '\ue608 Page Next',0.0,1.0,1.0,0.0,0.0
60,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,5,https://pic.imgdb.cn/item/670e833ad29ded1a8c5fbe3c.png,click [11707]link '\ue617 Page Previous',0.0,1.0,1.0,0.0,0.0
61,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,6,https://pic.imgdb.cn/item/670e8331d29ded1a8c5fb513.png,click [13623]link 'View Order',0.0,1.0,1.0,0.0,0.0
62,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,7,https://pic.imgdb.cn/item/670e8343d29ded1a8c5fc71d.png,go_back,0.0,1.0,1.0,0.0,0.0
63,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,8,https://pic.imgdb.cn/item/670e8331d29ded1a8c5fb513.png,click [16927]link 'View Order',0.0,1.0,1.0,0.0,0.0
64,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,9,https://pic.imgdb.cn/item/670e8345d29ded1a8c5fc923.png,go_back,0.0,1.0,1.0,0.0,0.0
65,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,10,https://pic.imgdb.cn/item/670e8331d29ded1a8c5fb513.png,click [21191]link 'View Order',0.0,1.0,1.0,0.0,0.0
66,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,11,https://pic.imgdb.cn/item/670e8345d29ded1a8c5fc923.png,go_back,0.0,1.0,1.0,0.0,0.0
67,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,12,https://pic.imgdb.cn/item/670e8336d29ded1a8c5fbaac.png,click [26934]link '\ue617 Page Previous',0.0,1.0,1.0,0.0,0.0
68,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,13,https://pic.imgdb.cn/item/670e834dd29ded1a8c5fd184.png,click [29332]link '\ue608 Page Next',0.0,1.0,1.0,0.0,0.0
69,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,14,https://pic.imgdb.cn/item/670e8331d29ded1a8c5fb513.png,click [31226]link 'View Order',0.0,1.0,1.0,0.0,0.0
70,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,15,https://pic.imgdb.cn/item/670e8345d29ded1a8c5fc923.png,go_back,0.0,1.0,1.0,0.0,0.0
71,144_1,How much I spent on food shopping during from mid Jan to the end Jan 2023,16,https://pic.imgdb.cn/item/670e8331d29ded1a8c5fb513.png,stop [$0],0.0,1.0,1.0,0.0,0.0
72,351_1,List products from PS4 accessories category by ascending price,1,https://pic.imgdb.cn/item/670e81f9d29ded1a8c5e98ea.png,hover [452]menuitem '\ue622 Video Games' hasPopup: menu,3.0,4.0,3.0,1.0,1.0
73,351_1,List products from PS4 accessories category by ascending price,2,https://pic.imgdb.cn/item/670e81fad29ded1a8c5e9952.png,hover [452]menuitem '\ue622 Video Games' hasPopup: menu,3.0,4.0,3.0,1.0,1.0
74,351_1,List products from PS4 accessories category by ascending price,3,https://pic.imgdb.cn/item/670e81fad29ded1a8c5e9952.png,hover [2260]menuitem '\ue608 PlayStation 4' hasPopup: menu,3.0,4.0,3.0,1.0,1.0
75,351_1,List products from PS4 accessories category by ascending price,4,https://pic.imgdb.cn/item/670e81fbd29ded1a8c5e9a65.png,click [2287]menuitem 'Accessories',3.0,4.0,3.0,1.0,1.0
76,351_1,List products from PS4 accessories category by ascending price,5,https://pic.imgdb.cn/item/670e81fbd29ded1a8c5e9ad9.png,goto [http://metis.lti.cs.cmu.edu:7770/video-games/playstation-4/accessories.html?product_list_order=price],3.0,4.0,3.0,1.0,1.0
77,351_1,List products from PS4 accessories category by ascending price,6,https://pic.imgdb.cn/item/670e81fcd29ded1a8c5e9b08.png,stop [N/A],3.0,4.0,3.0,1.0,1.0
78,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",1,https://pic.imgdb.cn/item/670e81f9d29ded1a8c5e98ea.png,click [188]link 'My Account',0.0,1.0,1.0,0.0,0.0
79,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",2,https://pic.imgdb.cn/item/670e8141d29ded1a8c5df387.png,click [3995]link 'View All',0.0,1.0,1.0,0.0,0.0
80,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",3,https://pic.imgdb.cn/item/670e8407d29ded1a8c60dedd.png,click [6497]link 'View Order',0.0,1.0,1.0,0.0,0.0
81,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",4,https://pic.imgdb.cn/item/670e8407d29ded1a8c60df3b.png,go_back,0.0,1.0,1.0,0.0,0.0
82,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",5,https://pic.imgdb.cn/item/670e8407d29ded1a8c60dedd.png,click [9831]link 'View Order',0.0,1.0,1.0,0.0,0.0
83,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",6,https://pic.imgdb.cn/item/670e8407d29ded1a8c60df3b.png,go_back,0.0,1.0,1.0,0.0,0.0
84,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",7,https://pic.imgdb.cn/item/670e8407d29ded1a8c60dedd.png,click [14166]link 'View Order',0.0,1.0,1.0,0.0,0.0
85,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",8,https://pic.imgdb.cn/item/670e8407d29ded1a8c60df3b.png,go_back,0.0,1.0,1.0,0.0,0.0
86,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",9,https://pic.imgdb.cn/item/670e8407d29ded1a8c60dedd.png,click [18501]link 'View Order',0.0,1.0,1.0,0.0,0.0
87,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",10,https://pic.imgdb.cn/item/670e8407d29ded1a8c60df3b.png,go_back,0.0,1.0,1.0,0.0,0.0
88,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",11,https://pic.imgdb.cn/item/670e8407d29ded1a8c60dedd.png,click [22836]link 'View Order',0.0,1.0,1.0,0.0,0.0
89,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",12,https://pic.imgdb.cn/item/670e8407d29ded1a8c60df3b.png,go_back,0.0,1.0,1.0,0.0,0.0
90,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",13,https://pic.imgdb.cn/item/670e8407d29ded1a8c60dedd.png,click [27171]link 'View Order',0.0,1.0,1.0,0.0,0.0
91,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",14,https://pic.imgdb.cn/item/670e8407d29ded1a8c60df3b.png,go_back,0.0,1.0,1.0,0.0,0.0
92,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",15,https://pic.imgdb.cn/item/670e8407d29ded1a8c60dedd.png,click [31506]link 'View Order',0.0,1.0,1.0,0.0,0.0
93,528_1,"Draft a refund message via their ""contact us"" form for the phone screen protector I bought March 2023. It broke after three days of use. The shop requires the order id, the reason and the amount to refund in the message. Don't submit yet",16,https://pic.imgdb.cn/item/670e8407d29ded1a8c60df3b.png,go_back,0.0,1.0,1.0,0.0,0.0
94,272_1,"Show me products under $78 in ""children dental care"" category",1,https://pic.imgdb.cn/item/670e81f9d29ded1a8c5e98ea.png,hover [422]menuitem '\ue622 Beauty & Personal Care' hasPopup: menu,0.0,1.0,1.0,0.0,0.0
95,272_1,"Show me products under $78 in ""children dental care"" category",2,https://pic.imgdb.cn/item/670e840ed29ded1a8c60e699.png,hover [2254]menuitem '\ue608 Oral Care' hasPopup: menu,0.0,1.0,1.0,0.0,0.0
96,272_1,"Show me products under $78 in ""children dental care"" category",3,https://pic.imgdb.cn/item/670e840ed29ded1a8c60e6ea.png,"click [2331]menuitem ""Children's Dental Care""",0.0,1.0,1.0,0.0,0.0
97,272_1,"Show me products under $78 in ""children dental care"" category",4,https://pic.imgdb.cn/item/670e840fd29ded1a8c60e735.png,goto [http://metis.lti.cs.cmu.edu:7770/beauty-personal-care/oral-care/children-s-dental-care.html?product_list_order=price],0.0,1.0,1.0,0.0,0.0
98,272_1,"Show me products under $78 in ""children dental care"" category",5,https://pic.imgdb.cn/item/670e840fd29ded1a8c60e793.png,stop [N/A],0.0,1.0,1.0,0.0,0.0
99,299_1,Show the most recent cancelled order,1,https://pic.imgdb.cn/item/670e81f9d29ded1a8c5e98ea.png,click [188]link 'My Account',0.0,1.0,1.0,0.0,0.0
100,299_1,Show the most recent cancelled order,2,https://pic.imgdb.cn/item/670e8141d29ded1a8c5df387.png,stop [000000170],0.0,1.0,1.0,0.0,0.0
101,147_1,What is the size configuration of the picture frame I bought 2022,1,https://pic.imgdb.cn/item/670e8141d29ded1a8c5df320.png,click [188]link 'My Account',0.0,1.0,1.0,0.0,0.0
102,147_1,What is the size configuration of the picture frame I bought 2022,2,https://pic.imgdb.cn/item/670e8141d29ded1a8c5df387.png,click [4206]link 'My Orders',0.0,1.0,1.0,0.0,0.0
103,147_1,What is the size configuration of the picture frame I bought 2022,3,https://pic.imgdb.cn/item/670e8407d29ded1a8c60dedd.png,click [6937]link 'Page 2',0.0,1.0,1.0,0.0,0.0
104,147_1,What is the size configuration of the picture frame I bought 2022,4,https://pic.imgdb.cn/item/670e8412d29ded1a8c60eb37.png,click [8856]link 'View Order',0.0,1.0,1.0,0.0,0.0
105,147_1,What is the size configuration of the picture frame I bought 2022,5,https://pic.imgdb.cn/item/670e8413d29ded1a8c60eb8e.png,go_back,0.0,1.0,1.0,0.0,0.0
106,147_1,What is the size configuration of the picture frame I bought 2022,6,https://pic.imgdb.cn/item/670e8412d29ded1a8c60eb37.png,click [13624]link '\ue617 Page Previous',0.0,1.0,1.0,0.0,0.0
107,147_1,What is the size configuration of the picture frame I bought 2022,7,https://pic.imgdb.cn/item/670e8407d29ded1a8c60dedd.png,click [16022]link '\ue608 Page Next',0.0,1.0,1.0,0.0,0.0
108,147_1,What is the size configuration of the picture frame I bought 2022,8,https://pic.imgdb.cn/item/670e8412d29ded1a8c60eb37.png,click [17938]link 'View Order',0.0,1.0,1.0,0.0,0.0
109,147_1,What is the size configuration of the picture frame I bought 2022,9,https://pic.imgdb.cn/item/670e8413d29ded1a8c60eb8e.png,go_back,0.0,1.0,1.0,0.0,0.0
110,147_1,What is the size configuration of the picture frame I bought 2022,10,https://pic.imgdb.cn/item/670e8412d29ded1a8c60eb37.png,click [21249]link 'View Order',0.0,1.0,1.0,0.0,0.0
111,147_1,What is the size configuration of the picture frame I bought 2022,11,https://pic.imgdb.cn/item/670e8413d29ded1a8c60eb8e.png,go_back,0.0,1.0,1.0,0.0,0.0
112,147_1,What is the size configuration of the picture frame I bought 2022,12,https://pic.imgdb.cn/item/670e8416d29ded1a8c60eed0.png,click [25561]link 'View Order',0.0,1.0,1.0,0.0,0.0
